kan73-nu(r) mdaa31-sna34 wa734 mda31-s... kwi72+0-ny7an2+0 wa734 mdaa31-sna134-ran34 xa2+0-kan73,,"entonces fue que empezó, ya habia em..., desde entonces ya empezó entonces",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_329-08_357].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:32.9,8:35.7,0:02.8,512870,515710,2840
skwa2+31-sye2+0-nto23-yu(r) lo713 na720 skan(r)-tin20,,seiscientos y yo solito,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_129-11_141].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:12.9,11:14.1,0:01.2,672930,674130,1200
,ja2+0 mdaa31-sna34-7a13(31)-ran34 jan73,,ya no empezó entonces,,SMC-2010_06_29-txt-GC-RQL-jdm-01[09_509-09_515].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,9:50.9,9:51.5,0:00.7,590880,591540,660
,7aan3,,bueno,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_169-10_174].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:16.9,10:17.4,0:00.5,616910,617370,460
xa31 nu(r),,cuando este...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[03_258-03_264].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,3:25.8,3:26.4,0:00.6,205770,206370,600
lo713 xa2+0-kan73,,y entonce,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_086-01_095].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:08.6,1:09.5,0:00.9,68620,69490,870
mdaa31-yu(r)-ya734 yndlan3 ntkwa2+0-ny7an(rr) m7ni3-xtye(r)-yu(r) 7yan31,,dieron a que yo regresara asi me hicieron tonto,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_175-12_197].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:17.5,12:19.7,0:02.2,737490,739670,2180
kwa2+0-ny7an(rr) xan73 nu(r)-nga(rr),,asi entonces este...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_224-12_237].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:22.4,12:23.7,0:01.3,742440,743700,1260
nkwa13 tyun34 nu(r) nu(r) ns7wi(r) ni3,,"hubieron mas este, este los que tenian nombres",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_552-02_568].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:55.2,2:56.8,0:01.6,175230,176780,1550
,"kwi(r)-ny7an2+0-yu(r) xan73, kwi72+31 yu(r) ntkwa13 ntin713 wa13(kwa13)",,"quien mero entonces,  los mismos que estaban alli  en cerro del aire?",,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_181-10_194].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:18.1,10:19.4,0:01.4,618060,619440,1380
l7o31 ne7(r)-jylyo(rf) ma2+0-re13-sto31(r),,tambien el finado de Modesto,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_492-07_504].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:49.2,7:50.4,0:01.2,469200,470400,1200
sna2+31 yjan(rf),,tres años,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[09_283-09_288].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,9:28.3,9:28.8,0:00.6,568280,568830,550
,jan13-jan31,,si?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_051-14_056].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:05.1,14:05.6,0:00.5,845090,845610,520
,"wa734 tii2+31-tykwa1+31, wa734 tii2+31-tykwa1+31 7o13(31) koo713(31) kan73 nu(r)-nga(rr)",,"el doce, el doce de ese mes este...",,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_243-00_269].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:24.3,0:26.9,0:02.6,24310,26920,2610
kan73-nu(r),,entonces...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_534-13_540].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:53.4,13:54.0,0:00.6,833410,834050,640
,kan73 tnya13 m7ni3 kya713-yu(r) xan73,,ese reunion hicieron entonce,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_419-10_425].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:41.9,10:42.5,0:00.7,641850,642540,690
,lo713 kwi(r)-nu(r) m7ni3-x7we34 jytyi34 kan73,,y quien compuso ese papel,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_368-02_381].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:36.8,2:38.1,0:01.3,156770,158100,1330
la(rf) xa31 ti13 yndlan3 xa2+0-kan73 ni31(34) wa734,,hasta cuando regrese entonces pues ya...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_152-12_167].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:15.2,12:16.7,0:01.6,735180,736730,1550
,"7aan3, la(rf) jychen(rf) ngwla21-un2f, 7an3-jan3",,"aa, hasta en el pueblo (teotepec) nació usted, bueno",,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_465-00_485].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:46.5,0:48.5,0:02.0,46520,48530,2010
sna2+31-yla34~1+31 7wi(r) tii2+31-xna1+31,,setenta y tres,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_389-00_399].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:38.9,0:39.9,0:00.9,38940,39890,950
"kan73 jyten13, jyten13-yu(r) xan73, jywi3-yu(r) 7in31",,"ahi entraron, entraron entonces, mataron a...",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_075-04_096].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:07.5,4:09.6,0:02.1,247500,249560,2060
,jun13-jun31,,sí?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[05_160-05_165].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,5:16.0,5:16.5,0:00.5,315970,316470,500
jan13-jan731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_264-07_270].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:26.4,7:27.0,0:00.6,446360,446960,600
tyun34-7a31-yu(r) n7in(r)-yu(r) kan73,,varios estaban ahi,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_403-04_415].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:40.3,4:41.5,0:01.2,280260,281480,1220
xa2+0-kan73 nu(r)-nga(rr),,entonces este...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_002-07_010].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:00.2,7:01.0,0:00.8,420160,420960,800
jan13-jan731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_081-16_087].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:08.1,16:08.7,0:00.6,968130,968720,590
n7an3-yu(r) s7ya3 tin(r) n7in(r)-ran34 xan73,,vieron que estaba quieto eso entonces,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[03_268-03_285].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,3:26.8,3:28.5,0:01.7,206830,208490,1660
nu(r) ndla1+31-yu(r) sna31(rr) ni0(34)   ( nu(r) ynla3-yu(r) sna(rr) ni31(34) ),,que llegaron en su semana pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[03_327-03_340].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,3:32.7,3:34.0,0:01.3,212730,213990,1260
,lo713 kwi(r)-nu(r) ka(rr) wsya(rr) ntin713 wa13(kwa13) jan73,,y quien era el agente alla en Cerro del Aire entonces,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_354-12_366].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:35.4,12:36.6,0:01.2,755420,756650,1230
nt7wi(r) lja72+0 yu(r)-tan(rf) kan73 jwin(r)-yu(r),,estaban dormidos esos ballistos(soldados) dijeron,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_019-08_032].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:01.9,8:03.2,0:01.3,481880,483160,1280
s7ya3 cha713,,por que...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_173-10_177].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:17.3,10:17.7,0:00.4,617300,617730,430
s7i2+31 7yan13(31) na720 ng7an(r)-t7i(rf)-yu(r) xan73 ,,que no conmigo se molestaron entonces?,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_125-10_138].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:12.5,10:13.8,0:01.4,612450,613820,1370
k7yu2+31 sye2+0-nto23 me13-tro31 s7en(rf) nu(r),,quinientos metros de espacio en donde...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_408-01_427].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:40.8,1:42.7,0:01.9,100820,102710,1890
,7an13-jan31,,si,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_293-02_297].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:29.3,2:29.7,0:00.3,149320,149660,340
na34 ngwla31-ren7(r) ko-mo23 ja2+0-ska34 na34 y7ni3-ren7(r),,"pero quedaron libres, como no estaban haciendo nada",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_258-08_274].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:25.8,8:27.4,0:01.6,505800,507360,1560
,7an13-jan731,,si,,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_136-00_142].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:13.6,0:14.2,0:00.6,13620,14200,580
,s7en(rf) nu(r) ya3-ti(rf)~21 cha713(13) ksun13(31) kan73 7in31-yu(r),,en donde se termino la guerra de ellos,,SMC-2010_06_29-txt-GC-RQL-jdm-01[09_599-10_012].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,9:59.9,10:01.2,0:01.3,599930,601220,1290
kan73-nu(r) ms7wa2+0-ren7(r) mso23 m7ni3 7in31-ran34 nu(r) cha713 nu(r) 7in13(31)-7a13(31)-ren7(r) ni34,,entonces metio moso que lo hiciera por su cuenta pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_513-01_544].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:51.3,1:54.4,0:03.0,111340,114380,3040
,"lo713 ya3-un2f n7an(r)-jykun13 xan73, ja2+0 ya3-un2f",,"y fue usted a la carcel entonces, no fue usted",,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_187-11_199].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:18.7,11:19.9,0:01.2,678680,679900,1220
nkwa13 ysun7(r)-ran34 s7en(rf) sun20,,se puso boludo en donde estaba acostado,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_500-15_516].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:50.0,15:51.6,0:01.6,950050,951610,1560
la(rf) kwa13 n7in(r) yu(r)-tan(rf) kwa13 nu(r) kjwi2+0-7yan31 jwin(r)-yu(r) lo713,,hasta alla estaban los ballistos(soldados) que me iban a matar dijeron y...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_320-13_343].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:32.0,13:34.3,0:02.3,812000,814300,2300
kwa13-ti(r) mtkwa13-md7o13(31) nten2+0 kwa13,,ahi nada mas salieron las gentes,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_331-07_345].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:33.1,7:34.5,0:01.4,453120,454480,1360
"lo713 xa2+0-kan73-7a31, wa734 mtna731-yu(r) 7in13(31)-ren7(r)",,y entonces ya lo traicionaron(perdieron),,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_305-02_321].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:30.5,2:32.1,0:01.6,150540,152120,1580
tla2+0 kan73 yndla3-t7in(rf)~21-yu(r) jychen(rf) kwa13,,en esa noche llegaron al pueblo,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_171-07_191].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:17.1,7:19.1,0:01.9,437140,439090,1950
,kla2+0-tyi34 wxo23 ska(r) sna(rr),,treinta pesos a la semana,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_025-02_034].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:02.5,2:03.4,0:00.9,122470,123420,950
,7aan3 jan13-jan31,,"aa, si",,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_399-00_409].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:39.9,0:40.9,0:01.0,39850,40870,1020
lo713 kan73 cha13 ndun3-lye(rf) kan73 yndla3-yu(r),,y por eso directamente ahi llegó,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_212-04_228].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:21.2,4:22.8,0:01.6,261210,262840,1630
lo713 k7yu2+31-ti(r) wxo23 sya713-ran(r)~2f ska(r) tsan(rf)-7a31,,cinco pesos se paga al dia no mas,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_029-12_048].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:02.9,12:04.8,0:01.9,722920,724800,1880
tsa(r) ns7wi3 ne7(r)-jylyo(rf) be13-to31 kan73 jywi3-yu(r),,primero al finado de alberto mataron,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[03_351-03_366].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,3:35.1,3:36.6,0:01.5,215070,216580,1510
,tsa(r) skwa2+31-sye2+0-nto23-yu(r),,seiscientos,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_121-11_129].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:12.1,11:12.9,0:00.8,672130,672910,780
ne7(r)-jylyo(rf) be1+31,,el finado de Bernabel,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_001-04_011].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:00.1,4:01.1,0:01.0,240060,241070,1010
"kan73 mx7ya31-yu(r)-7yan13(31) xan73 lo(r) ti13, lo(r) ti13 la2+0-mbre23",,entonces me llamaron entonces por mecate de(teléfono)... por medio de mecate de alambre(por teléfono),,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_370-13_394].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:37.0,13:39.4,0:02.4,817050,819430,2380
xa31 wa734 mdya21~rf  tkween31 kan73 lo(r) fi13-nga31 wa13(kwa13) ni34,,cuando ya llego el camino en esa finca pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_143-02_160].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:14.3,2:16.0,0:01.7,134280,135960,1680
ndya(rf) nu(r) nkjwi3,,todos los que se murieron,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_385-06_393].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:38.5,6:39.3,0:00.8,398540,399310,770
,7aaan3,,aaa,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_470-10_480].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:47.0,10:48.0,0:01.0,646990,648010,1020
"ndya(rf) s7en(rf) n7in(r) to3-yuu(rf), ms7an(rf)(r) kan73, ms7an(rf)(r) kan73 n7in(r) tne3",,"todo donde había ollo lleno estaba ahi, lleno estaba ahi de sangre",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_371-15_394].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:37.1,15:39.4,0:02.3,937100,939370,2270
kan73-nu(r) mdon3 ms7ya31 7in13(31) nten2+0,,ese llamo a la gente     ,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_235-10_249].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:23.5,10:24.9,0:01.4,623450,624900,1450
,kwa13 msna13-kna13-yu(r),,ahi se escaparon,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_012-08_018].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:01.2,8:01.8,0:00.6,481220,481810,590
 cha731(13) to713 md7o21-wa2f  ti13-kwa13,,"por qué, y salimos alla",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_526-00_544].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:52.6,0:54.4,0:01.8,52600,54400,1800
tkwa2+31 koo713(31) yjan(rf) kla(r) lo713 tkwa2+31 koo713(31) yjan(rf) kwi2+0,,dos meses del año viejo y dos meses del año nuevo,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_396-11_419].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:39.6,11:41.9,0:02.2,699650,701900,2250
lo713 xa31 nu(r) ya3-jun(rf) ya3-jytsi13-jun(rf) 7in31-ren7(r) ni34,,y cuando  fueron a enterrar a el pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_115-07_133].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:11.5,7:13.3,0:01.8,431470,433310,1840
,7aan3,,bueno,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_225-11_233].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:22.5,11:23.3,0:00.8,682520,683270,750
xa2+0-kan73 wa734 ya3-yu(r) mxti72+0-yu(r) xka21 xa2+0-kan73,,entonce fue a desamarrar al otro entonces,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_145-08_164].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:14.5,8:16.4,0:01.9,494500,496390,1890
md7o31 jychen(rf) kwa13 m7ya3-ran34 ntin713 kwa13,,salio del pueblo(teotepec) bajo a cerro,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_233-02_257].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:23.3,2:25.7,0:02.4,143270,145650,2380
ny7an31 ka(rr)-ran34 s7i2+31 ndya73 ska(r)-ti(r)-nu(r) su3 la(rf) ndya73,,"adentro de la casa era, no afuera solamente uno estaba hasta afuera",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_459-06_482].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:45.9,6:48.2,0:02.3,405880,408190,2310
,"7aan3, kwan13, kwa13-7an2+0 ka(rr) ya3-t7o31-ran34 jan73, kwa13-7an2+0 ka(rr) ya3-t7o31-ran34",,"aa, asi, asi es como sucedió entonces, asi es como sucedió",,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_374-16_406].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:37.4,16:40.6,0:03.3,997360,1000630,3270
xa31 wa734 yndla3-ran34 la(rf) jychen(rf) xa2+0-kan73 ni34 mdya3-k7an31-ren7(r) 7in13(31)-ran34,," cuando ya llegó al pueblo entonces pues, lo armaron entonces",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_152-01_175].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:15.2,1:17.5,0:02.4,75190,77540,2350
kan73-nu(r) wa734 ndya(r)-yu(r) xnyi(r)-yu(r) jychan73-kyen20,,entonces ya iban a agarrar mi cabello,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_227-16_243].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:22.7,16:24.3,0:01.6,982710,984320,1610
"l7o31 ba(r)-rre(r)-ta23 mstan2+0-yu(r) 7in31 lo(r),.. ny7an31 jwin(r)-yu(r)",,"con barreta lo quitaron en,.. en la casa dijeron",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_215-06_239].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:21.5,6:23.9,0:02.5,381490,383950,2460
jan13-jan731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_387-11_391].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:38.7,11:39.1,0:00.4,698730,699150,420
ya3-ti(rf)~21-ran34,,se termino,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_007-10_012].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:00.7,10:01.2,0:00.6,600680,601230,550
,sna2+31 sna(rr) msti(r)-(un2f),,tres semanas estuvo (usted?),,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_556-16_562].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:55.6,16:56.2,0:00.6,1015570,1016210,640
,tyee731-ti(r)-ta2+0 ni34,,se tarda uno pues,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_072-12_078].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:07.2,12:07.8,0:00.5,727220,727760,540
la(rf) kan73 yndlo2+0 tne3 ni31(34),,ahi salia sangre(sangraba) pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_304-15_319].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:30.4,15:31.9,0:01.6,930380,931930,1550
xa2+0-kan73 ya3-yu(r) to713 n7an(r)-tykun13,,entonce fueron a la puerta de la carcel,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_006-14_021].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:00.6,14:02.1,0:01.5,840600,842080,1480
,"7aan3,  jan31",,"aa, si?",,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_543-00_552].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:54.3,0:55.2,0:00.8,54330,55160,830
